,CustomerID,Age,DurationOfPitch,NumberOfFollowups,NumberOfTrips,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,TypeofContact_Company Invited,Occupation_Salaried,Occupation_Free Lancer,Occupation_Small Business,Occupation_Large Business,Gender_Female,Gender_Male,Gender_Fe Male,ProductPitched_Deluxe,ProductPitched_Basic,ProductPitched_Standard,ProductPitched_Super Deluxe,ProductPitched_King,MaritalStatus_Single,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Unmarried,Designation_Manager,Designation_Executive,Designation_Senior Manager,Designation_AVP,Designation_VP
1025,201029,-0.715677942789765,-0.05103081127328,-0.707329709080205,0.4332001068649934,-1.386914952040935,0.4395709164626949,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1026,201030,-0.715677942789765,-0.1730795015685414,-0.707329709080205,-0.6931432565212594,-1.386914952040935,0.4395709164626949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1027,201031,0.895274299177108,-0.05103081127328,-0.707329709080205,0.9963717885581198,-0.2226413713444928,0.304312541177306,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1028,201032,-0.715677942789765,-0.9053716433401098,0.2912413703764851,-0.129971574828133,-1.386914952040935,-0.9473610895124472,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1029,201033,-0.715677942789765,-1.1494690239306324,-2.704471867993585,-0.6931432565212594,0.9416322093519492,-0.2099409660053056,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1030,201034,0.7878774830459832,1.2915047819745953,1.2898124498331751,-0.129971574828133,-1.386914952040935,0.4508262762425407,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1031,201035,-0.715677942789765,-0.1730795015685414,-2.704471867993585,-1.2563149382143857,0.9416322093519492,-1.245628123678362,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1032,201036,0.7878774830459832,-0.9053716433401098,-0.707329709080205,2.1227151519443725,-0.2226413713444928,0.1653670652743815,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1033,201037,0.7878774830459832,2.389942994631948,-0.707329709080205,0.9963717885581198,-1.386914952040935,0.1653670652743815,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1034,201038,1.1100679314393578,-0.2951281918638028,-0.707329709080205,0.9963717885581198,-0.2226413713444928,-0.5902945033931997,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1035,201039,-0.3934874943963904,-0.05103081127328,-0.707329709080205,-0.6931432565212594,-1.386914952040935,-1.1227894557362512,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1036,201040,0.2508934023903588,-0.1730795015685414,0.2912413703764851,-0.129971574828133,-0.2226413713444928,1.0147586127982653,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1037,201041,-1.0378683911831397,-0.5392255724543256,-0.707329709080205,-1.2563149382143857,-1.386914952040935,-0.012584054003526,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1038,201042,0.6804806669148583,-0.5392255724543256,0.2912413703764851,0.4332001068649934,-0.2226413713444928,-1.0412851262959884,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1039,201043,1.647052012094982,-0.9053716433401098,-2.704471867993585,0.9963717885581198,-1.386914952040935,1.5660771840834726,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1040,201044,1.2174647475704825,-0.5392255724543256,-0.707329709080205,-0.129971574828133,-1.386914952040935,-0.3642170181600892,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1041,201045,0.2508934023903588,-0.9053716433401098,-0.707329709080205,-0.129971574828133,-1.386914952040935,-1.1998304528500237,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1042,201046,-0.5008843105275153,1.2915047819745953,-0.707329709080205,-0.6931432565212594,-0.2226413713444928,-0.991218181068398,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1043,201047,-0.5008843105275153,0.8033100207935496,-0.707329709080205,-1.2563149382143857,-1.386914952040935,-0.7313746164957501,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1044,201048,-0.3934874943963904,0.8033100207935496,1.2898124498331751,0.4332001068649934,-0.2226413713444928,-0.7313746164957501,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1045,201049,-0.8230747589208899,0.8033100207935496,-0.707329709080205,-1.2563149382143857,0.9416322093519492,-0.6261952199323632,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1046,201050,0.6804806669148583,-0.05103081127328,-0.707329709080205,-0.6931432565212594,-0.2226413713444928,-0.9421215254770016,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1047,201051,0.6804806669148583,-0.2951281918638028,-0.707329709080205,-1.2563149382143857,-0.2226413713444928,-0.7296280951506017,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1048,201052,-0.8230747589208899,-0.2951281918638028,-0.707329709080205,-0.6931432565212594,-1.386914952040935,-1.4076664929226943,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1049,201053,2.0766392766194817,-1.1494690239306324,-2.704471867993585,-1.2563149382143857,0.9416322093519492,-0.7040124487550904,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1050,201054,1.2174647475704825,-0.2951281918638028,-0.707329709080205,0.4332001068649934,-0.2226413713444928,0.376113974255633,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1051,201055,-0.3934874943963904,0.6812613304982883,-0.707329709080205,-1.2563149382143857,0.9416322093519492,1.64544687632411,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1052,201056,-1.0378683911831397,-1.1494690239306324,-0.707329709080205,0.4332001068649934,-1.386914952040935,-1.0903817818873849,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1053,201057,-0.9304715750520148,0.4371639499077655,-0.707329709080205,1.559543470251246,-0.2226413713444928,-0.5361523416935964,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1054,201058,-0.3934874943963904,-0.2951281918638028,0.2912413703764851,-1.2563149382143857,-1.386914952040935,-0.7624238848539455,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1055,201059,-0.2860906782652655,-0.2951281918638028,-0.707329709080205,-0.6931432565212594,-1.386914952040935,-1.1883810351429391,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1056,201060,-1.467455655707639,-0.05103081127328,-0.707329709080205,-0.129971574828133,-0.2226413713444928,-1.0393445470236011,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1057,201061,-1.467455655707639,0.4371639499077655,-0.707329709080205,-0.6931432565212594,-1.386914952040935,-1.2603765261485047,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1058,201062,0.6804806669148583,-0.9053716433401098,-0.707329709080205,1.559543470251246,-0.2226413713444928,0.3262410869552816,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1059,201063,-0.9304715750520148,1.1694560916793335,0.2912413703764851,-0.6931432565212594,-1.386914952040935,0.0178830405729532,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1060,201064,-0.8230747589208899,-1.1494690239306324,-0.707329709080205,-1.2563149382143857,-0.2226413713444928,-1.2543607304041045,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1061,201065,1.0026711153082328,-0.661274262749587,-0.707329709080205,-1.2563149382143857,-1.386914952040935,-0.7639763482718553,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1062,201066,1.0026711153082328,-0.661274262749587,0.2912413703764851,-1.2563149382143857,-1.386914952040935,-0.7639763482718553,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1063,201067,1.0026711153082328,-0.9053716433401098,-0.707329709080205,0.4332001068649934,-1.386914952040935,-0.7639763482718553,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1064,201068,-1.0378683911831397,-0.9053716433401098,0.2912413703764851,-1.2563149382143857,-1.386914952040935,-1.1579139405664598,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1065,201069,-1.0378683911831397,-1.1494690239306324,0.2912413703764851,-0.6931432565212594,-0.2226413713444928,-1.3515837519507037,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1066,201070,-1.0378683911831397,-0.9053716433401098,-0.707329709080205,-1.2563149382143857,-0.2226413713444928,-0.7044005646095679,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1067,201071,1.2174647475704825,-0.9053716433401098,0.2912413703764851,0.9963717885581198,-0.2226413713444928,-0.7255528786785885,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1068,201072,-0.9304715750520148,-0.9053716433401098,-0.707329709080205,-1.2563149382143857,0.9416322093519492,-1.0377920836056913,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1069,201073,-1.0378683911831397,2.389942994631948,1.2898124498331751,-0.6931432565212594,0.9416322093519492,-0.3840109267384388,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1070,201074,-0.5008843105275153,-0.1730795015685414,-0.707329709080205,-0.129971574828133,0.9416322093519492,-0.4152542530238729,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1071,201075,-0.6082811266586401,0.0710178790219813,-0.707329709080205,-0.129971574828133,-1.386914952040935,0.5270910416473583,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1072,201076,1.7544488282261068,0.1930665693172427,-0.707329709080205,0.4332001068649934,-1.386914952040935,1.4562403972663565,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1073,201077,-0.9304715750520148,-1.1494690239306324,0.2912413703764851,2.1227151519443725,0.9416322093519492,-1.1965314680869654,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1074,201078,0.6804806669148583,2.2678943043366866,-0.707329709080205,0.4332001068649934,-1.386914952040935,1.513681543729018,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1075,201079,0.1434965862592339,-0.4171768821590642,-0.707329709080205,0.9963717885581198,-0.2226413713444928,-0.0294670936732947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1076,201080,0.895274299177108,-0.7833229530448483,-0.707329709080205,-1.2563149382143857,-1.386914952040935,1.5676296475013825,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1077,201081,-0.2860906782652655,0.8033100207935496,0.2912413703764851,-0.6931432565212594,0.9416322093519492,0.0151662295916111,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1078,201082,-1.574852471838764,1.2915047819745953,-0.707329709080205,-1.2563149382143857,0.9416322093519492,-1.2139966815384504,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1079,201083,0.2508934023903588,-0.05103081127328,-0.707329709080205,0.4332001068649934,-0.2226413713444928,-1.2632873950570855,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1080,201084,-0.3934874943963904,-1.1494690239306324,0.2912413703764851,-0.6931432565212594,-0.2226413713444928,-0.2803839935929615,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1081,201085,1.3248615637016077,-0.7833229530448483,-0.707329709080205,-0.6931432565212594,-0.2226413713444928,1.141672497212389,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1082,201086,1.3248615637016077,1.535602162565118,1.2898124498331751,-0.6931432565212594,-0.2226413713444928,1.141672497212389,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1083,201087,-0.3934874943963904,-0.2951281918638028,-0.707329709080205,-1.2563149382143857,-0.2226413713444928,-1.2070105961578563,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1084,201088,0.4656870346526085,-0.1730795015685414,0.2912413703764851,0.9963717885581198,0.9416322093519492,-0.715461866462175,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1085,201089,-0.0712970460030158,-0.1730795015685414,-0.707329709080205,-0.6931432565212594,-1.386914952040935,0.2303764708993532,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1086,201090,-0.9304715750520148,-0.1730795015685414,1.2898124498331751,0.4332001068649934,-1.386914952040935,0.2303764708993532,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1087,201091,-0.5008843105275153,2.2678943043366866,0.2912413703764851,-0.6931432565212594,-0.2226413713444928,-1.2411647913518713,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1088,201092,0.7878774830459832,2.2678943043366866,-0.707329709080205,0.9963717885581198,0.9416322093519492,-1.2411647913518713,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1089,201093,0.4656870346526085,-0.9053716433401098,-0.707329709080205,-0.129971574828133,-1.386914952040935,0.3097461631399902,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1090,201094,0.2508934023903588,-0.05103081127328,-0.707329709080205,-1.2563149382143857,-0.2226413713444928,-0.5928172564473031,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1091,201095,-0.5008843105275153,2.2678943043366866,-0.707329709080205,-0.6931432565212594,-1.386914952040935,-0.644436665092803,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1092,201096,0.2508934023903588,-0.4171768821590642,-0.707329709080205,-0.6931432565212594,-0.2226413713444928,1.5348338577980385,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1093,201097,-1.467455655707639,1.4135534722698566,0.2912413703764851,-1.2563149382143857,-1.386914952040935,-1.209339291284721,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1094,201098,0.7878774830459832,-0.1730795015685414,-0.707329709080205,0.4332001068649934,-0.2226413713444928,-0.2109112556414993,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1095,201099,0.7878774830459832,-1.1494690239306324,-0.707329709080205,-0.6931432565212594,-0.2226413713444928,-0.2109112556414993,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1096,201100,-0.2860906782652655,2.2678943043366866,0.2912413703764851,-1.2563149382143857,0.9416322093519492,-1.1833355290347325,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1097,201101,-0.6082811266586401,-0.5392255724543256,0.2912413703764851,0.4332001068649934,-1.386914952040935,-0.5142237959156208,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1098,201102,-0.1786938621341406,-0.9053716433401098,-0.707329709080205,0.4332001068649934,-1.386914952040935,-1.141807132605646,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,201103,1.1100679314393578,0.8033100207935496,-0.707329709080205,-1.2563149382143857,-1.386914952040935,-0.4053572987346981,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1100,201104,-0.9304715750520148,-0.05103081127328,-2.704471867993585,2.1227151519443725,-1.386914952040935,-1.1792603125627192,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1101,201105,-0.5008843105275153,-0.1730795015685414,-0.707329709080205,-0.129971574828133,-1.386914952040935,-0.414478021314918,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1102,201106,-0.8230747589208899,-1.1494690239306324,0.2912413703764851,-0.6931432565212594,-0.2226413713444928,0.2301824129721145,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1103,201107,0.036099770128109,0.0710178790219813,-0.707329709080205,0.4332001068649934,0.9416322093519492,-0.4756062683951153,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1104,201108,-0.2860906782652655,-1.1494690239306324,0.2912413703764851,-0.6931432565212594,0.9416322093519492,-1.1794543704899578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1105,201109,-0.8230747589208899,2.389942994631948,-0.707329709080205,0.4332001068649934,-0.2226413713444928,0.1401395347333477,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1106,201110,-0.2860906782652655,-0.9053716433401098,-0.707329709080205,-0.6931432565212594,-0.2226413713444928,-1.2524201511317172,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1107,201111,1.647052012094982,-0.9053716433401098,0.2912413703764851,-1.2563149382143857,0.9416322093519492,0.3184787698657327,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1108,201112,0.036099770128109,-1.1494690239306324,-0.707329709080205,0.9963717885581198,-1.386914952040935,-0.7127450554808329,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1109,201113,1.1100679314393578,-1.1494690239306324,-0.707329709080205,0.9963717885581198,0.9416322093519492,-1.1955611784507718,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1110,201114,1.1100679314393578,0.6812613304982883,-0.707329709080205,-1.2563149382143857,-1.386914952040935,-1.1955611784507718,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1111,201115,-0.3934874943963904,-0.2951281918638028,-0.707329709080205,-0.6931432565212594,-0.2226413713444928,-1.0781561324713451,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1112,201116,1.861845644357232,2.023796923746164,0.2912413703764851,-0.6931432565212594,-0.2226413713444928,2.1459222706727723,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
